번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1101939,건축학과,20120910,2008,(최신) 수리학,2007,류희정,동화기술,627 수298류
AJ1101653,건설시스템공학전공,20140325,2008,프리스트레스트 콘크리트,2005,신현묵,東明社,624.183412 신94프9
AJ1103628,건설시스템공학전공,20140321,2009,프리스트레스트 콘크리트,2005,신현묵,東明社,624.183412 신94프9
AJ1100511,건설시스템공학전공,20130507,2006,프리스트레스트 콘크리트,2005,신현묵,東明社,624.183412 신94프9
AJ1107151,건축공학전공,20130326,2010,프리스트레스트 콘크리트,2005,신현묵,東明社,624.183412 신94프9
AJ1101159,건설시스템공학전공,20131115,2007,프리스트레스트 콘크리트,2004,신현묵,東明社,624.183412 신94프7
AJ1104185,건설시스템공학전공,20130424,2010,프리스트레스트 콘크리트,2004,신현묵,東明社,624.183412 신94프7
AJ1100997,건설시스템공학전공,20121210,2005,프리스트레스트 콘크리트,2004,신현묵,東明社,624.183412 신94프7
AJ1102979,건설시스템공학전공,20140529,2009,프리스트레스트 콘크리트,2008,신현묵,東明社,624.183412 신94프10
AJ1106866,건설시스템공학전공,20140319,2011,프리스트레스트 콘크리트,2008,신현묵,東明社,624.183412 신94프10
AJ1103617,건설시스템공학전공,20141123,2009,프리스트레스트 콘크리트,2008,신현묵,東明社,624.183412 신94프10
AJ1101177,건설시스템공학전공,20131119,2007,프리스트레스트 콘크리트,2008,신현묵,東明社,624.183412 신94프10
AJ1103955,건설시스템공학전공,20110304,2008,프리스트레스트 콘크리트,2008,신현묵,東明社,624.183412 신94프10
AJ1104181,건설시스템공학전공,20141030,2010,철근 콘크리트,2013,신현묵,동명사,624.1834 신94철11
AJ1104183,건설시스템공학전공,20140609,2010,철근 콘크리트,2013,신현묵,동명사,624.1834 신94철11
AJ1101064,건설시스템공학전공,20130906,2007,철근 콘크리트,2013,신현묵,동명사,624.1834 신94철11
AJ1100511,건설시스템공학전공,20111205,2006,철근 콘크리트,2007,변동균,東明社,624.1834 변25철개9
AJ1104034,건설시스템공학전공,20141027,2010,철근 콘크리트,2008,변동균,東明社,624.1834 변25철개10
AJ1103617,건설시스템공학전공,20141123,2009,철근 콘크리트,2008,변동균,東明社,624.1834 변25철개10
AJ1106866,건설시스템공학전공,20131130,2011,철근 콘크리트,2008,변동균,東明社,624.1834 변25철개10
AJ1101067,건설시스템공학전공,20110921,2007,철근 콘크리트,2008,변동균,東明社,624.1834 변25철개10
AJ1104028,건설시스템공학전공,20140407,2010,구조역학,2002,조효남,구미서관,624.171 조95구역
AJ1103744,건설시스템공학전공,20140331,2009,구조역학,2002,조효남,구미서관,624.171 조95구역
AJ1104185,건설시스템공학전공,20131118,2010,구조역학,2007,양창현,淸文閣,624.171 양82구5
AJ1101820,건설시스템공학전공,20121022,2006,구조역학,2007,양창현,淸文閣,624.171 양82구5
AJ1107134,응용화학생명공학전공,20141202,2010,구조역학,2006,양창현,淸文閣,624.171 양82구4연
AJ1104034,건설시스템공학전공,20140602,2010,구조역학,2006,양창현,淸文閣,624.171 양82구4연
AJ1103617,건설시스템공학전공,20131006,2009,구조역학,2006,양창현,淸文閣,624.171 양82구4연
AJ1104171,건설시스템공학전공,20141113,2010,구조역학,1998,남경철,한국지적재산연구원,624.171 남14구
AJ1103628,건설시스템공학전공,20130513,2009,구조역학,1998,남경철,한국지적재산연구원,624.171 남14구
AJ1101177,건설시스템공학전공,20110314,2007,구조역학,1998,남경철,한국지적재산연구원,624.171 남14구
AJ1101064,건설시스템공학전공,20140327,2007,구조역학,2005,기원달랑,東和技術,624.171 기66구K한
AJ1109105,건설시스템공학전공,20130614,2011,구조역학,2002,김백호,東和技術,624.17 김43구
AJ1103744,건설시스템공학전공,20140312,2009,(기본) 토질시험,2011,이상덕,새론,624.1517 이52토원수
AJ1104181,건설시스템공학전공,20140427,2010,(기본) 토질시험,2011,이상덕,새론,624.1517 이52토원수
AJ1100511,건설시스템공학전공,20110329,2006,(기본) 토질시험,2011,이상덕,새론,624.1517 이52토원수
AJ1106866,건설시스템공학전공,20130527,2011,(기본) 토질시험,1997,이상덕,새론,624.1514 이52토원
AJ1106348,건설시스템공학전공,20130311,2011,(기본) 토질시험,1997,이상덕,새론,624.1514 이52토원
AJ1102979,건설시스템공학전공,20130308,2009,(기본) 토질시험,1997,이상덕,새론,624.1514 이52토원
AJ1107138,건설시스템공학전공,20120504,2010,(기본) 토질시험,1997,이상덕,새론,624.1514 이52토원
AJ1100684,건축공학전공,20110627,2006,토질역학,1989,유희승,춘추관고시학원,624.15136 유97토춘
AJ1103744,건설시스템공학전공,20140501,2009,토질역학,2007,"Das, Braja M",동화기술,624.15136 D229p6K김
AJ1104190,건설시스템공학전공,20140501,2010,토질역학,2007,"Das, Braja M",동화기술,624.15136 D229p6K김
AJ1104188,건설시스템공학전공,20140314,2010,토질역학,2007,"Das, Braja M",동화기술,624.15136 D229p6K김
AJ1102979,건설시스템공학전공,20130608,2009,토질역학,2007,"Das, Braja M",동화기술,624.15136 D229p6K김
AJ1106866,건설시스템공학전공,20130608,2011,토질역학,2007,"Das, Braja M",동화기술,624.15136 D229p6K김
AJ1103987,교통시스템공학전공,20141210,2010,토질 및 기초,2008,안진수,한솔아카데미,624.151076 안78토7개
AJ1106348,건설시스템공학전공,20131220,2011,토질 및 기초,2008,안진수,한솔아카데미,624.151076 안78토7개
AJ1104034,건설시스템공학전공,20140530,2010,토질역학,2010,이상덕,새론,624.151 이52토3
AJ1101064,건설시스템공학전공,20130618,2007,토질역학,2010,이상덕,새론,624.151 이52토3
AJ1101998,건설시스템공학전공,20130425,2008,토질역학,2005,이상덕,새론,624.151 이52토2
AJ1101820,건설시스템공학전공,20110407,2006,토질역학,2005,이상덕,새론,624.151 이52토2
AJ1103240,건축공학전공,20140411,2009,토질역학,2002,안천욱부,성안당,624.151 안83토
AJ1106348,건설시스템공학전공,20130611,2011,토질역학,2005,박영태,한국고시회,624.151 박64토수
AJ1109105,건설시스템공학전공,20130604,2011,토질역학,1995,"Lambe, T. W",엔지니어즈,624.151 L221sK유
AJ1107138,건설시스템공학전공,20120406,2010,토질역학,2003,"Das, Braja M",사이텍미디어,624.151 D229p5K김
AJ1101395,건설시스템공학전공,20110414,2007,토질 및 기초,2007,임진근,성안당,624.15076 임78토7
AJ1109105,건설시스템공학전공,20140501,2011,기초공학,2005,이상덕,새론,624.15 이52기새
AJ1104259,건설시스템공학전공,20141210,2010,기초공학,2005,이상덕,새론,624.15 이52기새
AJ1106866,건설시스템공학전공,20131208,2011,기초공학,2005,이상덕,새론,624.15 이52기새
